event_log_index,block_number,transaction_hash,asset_in,asset_out,from,to,amount_out,amount_in,protocol,metadata
44,21519288,0xa6dca956a92a5f9627a6517b03203da37a358607319e1a983ff3d984b0887057,0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000d40b595b94918a28b27d1e2c66f43a51d3,0x000000d40b595b94918a28b27d1e2c66f43a51d3,479540564832108412928,69750495765331968,UniswapV2,null
52,21519288,0xc2b195b43739d1fbf4d145d48ea927a53dba51b35264bb202b6f27691328da65,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4,0x000000d40b595b94918a28b27d1e2c66f43a51d3,0x000000d40b595b94918a28b27d1e2c66f43a51d3,72753902725890048,479540564832108412928,UniswapV2,null
3,21519293,0x6fe39fc2f2fe776819d69ac2b9e50a89ffd2652c00f5c851a92d81f867bd9ca7,0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,1175743782691081814016,173783252060864512,UniswapV2,null
8,21519293,0xead522efa98c474918c8a9181aac40f4324b157f70af17cff7c58562203075ed,0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,1175743782691081814016,173783252060864512,UniswapV2,null
13,21519293,0xf7a4d1b41b2b3627e7f1870ff3b35d13fbf325ed2391ce6d1b9a1bfa30cdb646,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,175992853820866560,1175743781591570186240,UniswapV2,null
5,21519295,0x17021e8c7558ea7f3ae1f7d0aca94ceef0a5e635bc57275b8b14ff495bc72339,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x04f121600c8c47a754636fc9d75661a9525e05d5,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,6403075748505530951909527,795760049535320064,UniswapV2,"{""tick"":-158940,""liquidity"":""2.1251838524622310508818e+23"",""squareRootPriceX96"":""2.8036699156026991592770335e+25""}"
9,21519295,0xacfa1ac95d8bc64f876f4a7f2cc2609505d7a1f181932853ee42d108f6613b0a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x04f121600c8c47a754636fc9d75661a9525e05d5,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,6403075748505530951909527,795760049535320064,UniswapV2,"{""tick"":-158940,""liquidity"":""2.1251838524622310508818e+23"",""squareRootPriceX96"":""2.8036699156026991592770335e+25""}"
15,21519295,0x90e6e7bc678bf7d1c8a03ae6ab0ae274130c3a4b25012f5571fabb322b29d599,0x04f121600c8c47a754636fc9d75661a9525e05d5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,799498333235183616,6403075407928426762413307,UniswapV2,"{""tick"":-159045,""liquidity"":""2.1251838524622310508818e+23"",""squareRootPriceX96"":""2.7889331362414856554959416e+25""}"
2,21519296,0x0f3fe7bdfe55a7defd7af1474aaac4733f43d6c863b26b3d6089c076aa0d3df2,0x553afe6468949e0685959022217336717df5fbe8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,352446148097,106471474336566203784,UniswapV2,"{""tick"":-195374,""liquidity"":""599286784415879906"",""squareRootPriceX96"":""4.535422793393138153557907e+24""}"
8,21519296,0x948583ca272d339546a1224d0894db3dc7e9da329aa7677683b5d4e75eb2bce8,0x553afe6468949e0685959022217336717df5fbe8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,352446148097,106471474336566203784,UniswapV2,"{""tick"":-195374,""liquidity"":""599286784415879906"",""squareRootPriceX96"":""4.535422793393138153557907e+24""}"
14,21519296,0x506cd6b2793211190c96112e75a72f841c7c577d8602ad28cd6a786429e065f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x553afe6468949e0685959022217336717df5fbe8,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,106539639145434416498,352446147840,UniswapV2,"{""tick"":-195179,""liquidity"":""650117329602650985"",""squareRootPriceX96"":""4.579725358573734088059804e+24""}"
3,21519299,0x6848d1ad5d3aa5cc4b7dd166e42f60b013d2fa80a2452e5bfe0317675016c08f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf477ac7719e2e659001455cdda0cc8f3ad10b604,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,18624372235462531612672,192861433573146624,UniswapV2,null
17,21519299,0x014824f1dd23b8798f8962dfcf4dbfad2a4fd7c63a2fb01e9218f9f8060131ef,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf477ac7719e2e659001455cdda0cc8f3ad10b604,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,18624372235462531612672,192861433573146624,UniswapV2,null
44,21519299,0x221243fd861baf9b6e5db5f0412a4063655ee2366e201cfb498a18a58c1d2492,0xf477ac7719e2e659001455cdda0cc8f3ad10b604,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,197121697533394944,18624371953987554902016,UniswapV2,null
6,21519299,0x6848d1ad5d3aa5cc4b7dd166e42f60b013d2fa80a2452e5bfe0317675016c08f,0x55296f69f40ea6d20e478533c15a6b08b654e758,0xdac17f958d2ee523a2206206994597c13d831ec7,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,2829555831,147882866790058833307900,UniswapV2,"{""tick"":-315933,""liquidity"":""2786896012520604950"",""squareRootPriceX96"":""1.0935552721881741815936e+22""}"
27,21519299,0x32a2bff140ace82a901ef2ac8d95511639ccf9fc72a3efa55d38653d6f907297,0x55296f69f40ea6d20e478533c15a6b08b654e758,0xdac17f958d2ee523a2206206994597c13d831ec7,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,2829555831,147882866790058833307900,UniswapV2,"{""tick"":-315933,""liquidity"":""2786896012520604950"",""squareRootPriceX96"":""1.0935552721881741815936e+22""}"
51,21519299,0x221243fd861baf9b6e5db5f0412a4063655ee2366e201cfb498a18a58c1d2492,0xdac17f958d2ee523a2206206994597c13d831ec7,0x55296f69f40ea6d20e478533c15a6b08b654e758,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,80566666714890990489483,1543739517,UniswapV2,"{""tick"":-315865,""liquidity"":""2786896012520604950"",""squareRootPriceX96"":""1.0972463063355309765748e+22""}"
13,21519299,0x6848d1ad5d3aa5cc4b7dd166e42f60b013d2fa80a2452e5bfe0317675016c08f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x68a47fe1cf42eba4a030a10cd4d6a1031ca3ca0a,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,12768948404025719782669025280,592355983884288000,UniswapV2,null
38,21519299,0x3c0773dd0a94806c20e566213a0ff44016ff3c66b7678117f9b6ea2637d1c30c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x68a47fe1cf42eba4a030a10cd4d6a1031ca3ca0a,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,12768948404025719782669025280,592355983884288000,UniswapV2,null
55,21519299,0x221243fd861baf9b6e5db5f0412a4063655ee2366e201cfb498a18a58c1d2492,0x68a47fe1cf42eba4a030a10cd4d6a1031ca3ca0a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,592857008999235584,12768948385578975708959473664,UniswapV2,null
3,21519300,0x2479979a2733a8c1d7c4e351de8fb74979a5d7957ccf273be6c6e7c8c4d45e4f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,633450865604165632,132386623520768,UniswapV2,null
18,21519300,0xb67cad60401f1702ee48ec43f9513ed069cc84099cd7fae24f3ef64ca254a687,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,633450865604165632,132386623520768,UniswapV2,null
24,21519300,0x368b4d0b1f072dc61d0aaddcea51b67db92625c658b25184438bc1ab29a59e9e,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,132394363453440,630462921280847872,UniswapV2,null
3,21519301,0x5f577b7d55cefaa7b19cb18ca4f8dd257234e7d964e41bb1bcd28d6b3421b180,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3ffeea07a27fab7ad1df5297fa75e77a43cb5790,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,5704557330432,51923267568533504,UniswapV2,null
12,21519301,0xe0cae599ec3469ee1ccbb8ec685e3e5348edac668b8eee2ff7e0d2027256c50d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3ffeea07a27fab7ad1df5297fa75e77a43cb5790,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,5704557330432,51923267568533504,UniswapV2,null
27,21519301,0xb152af43b06d99e3d56c9a8997ba5a1366ea057cb03474e34c912c33dba75d6d,0x3ffeea07a27fab7ad1df5297fa75e77a43cb5790,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,70400826761281536,5704557264896,UniswapV2,null
7,21519301,0x5f577b7d55cefaa7b19cb18ca4f8dd257234e7d964e41bb1bcd28d6b3421b180,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,605096676096,303094785516765184,UniswapV2,null
17,21519301,0xf423b70c833f3c99ab97bd0ac291caee647b072ec3485ae37d18cbdd375ab96c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,605096676096,303094785516765184,UniswapV2,null
31,21519301,0xb152af43b06d99e3d56c9a8997ba5a1366ea057cb03474e34c912c33dba75d6d,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,306739799706828800,605096675840,UniswapV2,null
4,21519302,0x0944751365b1df920bd1c62ed3862ebc88bfd4a70fee90f0207b2575a20f865e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb12907dcd65e09871bbd6f1659436f3be310af65,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,459657941771,144500427249908973568,UniswapV2,"{""tick"":196407,""liquidity"":""69527209777114561"",""squareRootPriceX96"":""1.457464871128523657283380613458699e+33""}"
